Zipcode,Latitude,Longitude,City,County,Metro,State,MedianPriceAll,MedianPrice1Bed,MedianPrice2Bed,MedianPrice3Bed,MedianPrice4Bed,MedianPrice5PlusBed
32570,30.804825,-86.967268,Milton,Santa Rosa,Pensacola,FL,135600,75900,81100,132000,201200,265500
32571,30.67466,-87.20841,Pace,Santa Rosa,Pensacola,FL,175600,,98100,155000,235200,334600
32577,30.727473,-87.365012,Molino,Escambia,Pensacola,FL,172800,,,,,
32578,30.506696,-86.447541,Niceville,Okaloosa,Crestview-Fort Walton Beach-Destin,FL,263900,,153700,243000,378400,489500
32579,30.450903,-86.573473,Shalimar,Okaloosa,Crestview-Fort Walton Beach-Destin,FL,244900,,119000,206600,304000,390500
32580,30.490075,-86.514818,Valparaiso,Okaloosa,Crestview-Fort Walton Beach-Destin,FL,169500,,138100,166800,271400,
32583,30.592511,-86.971003,Milton,Santa Rosa,Pensacola,FL,149900,86000,99200,143300,216800,258600
32601,29.64897,-82.324941,Gainesville,Alachua,Gainesville,FL,122600,54500,102400,130900,195600,260400
32603,29.656712,-82.3475,Gainesville,Alachua,Gainesville,FL,224300,,176900,236500,294500,
32605,29.67918,-82.372822,Gainesville,Alachua,Gainesville,FL,174000,50000,122800,169000,266500,440400
32606,29.682064,-82.444115,Gainesville,Alachua,Gainesville,FL,203900,,112700,190100,276200,543600
32607,29.647414,-82.419109,Gainesville,Alachua,Gainesville,FL,162600,51900,85600,182800,329800,561700
32608,29.597009,-82.407808,Gainesville,Alachua,Gainesville,FL,199100,59100,89500,226600,327300,596600
32609,29.772187,-82.283422,Gainesville,Alachua,Gainesville,FL,112800,,90000,114400,142000,
32615,29.819084,-82.486161,Alachua,Alachua,Gainesville,FL,178400,,123600,176400,283700,340400
32617,29.308388,-82.074366,Anthony,Marion,Ocala,FL,167000,,97100,169800,254600,
32618,29.545873,-82.516538,Archer,Alachua,Gainesville,FL,183800,,98400,188900,303000,
32628,29.625434,-83.207,Old Town,Dixie,,FL,77400,,,,,
32640,29.580725,-82.083956,Hawthorne,Putnam,Palatka,FL,133400,,,136700,210500,
32641,29.642524,-82.231714,Gainesville,Alachua,Gainesville,FL,90500,,64800,92100,114000,
32643,29.826879,-82.633648,High Springs,Alachua,Gainesville,FL,166200,,108000,173100,270000,
32653,29.745052,-82.39383,Gainesville,Alachua,Gainesville,FL,185500,,115100,178600,312800,553600
32666,29.723637,-81.997495,Melrose,Putnam,Palatka,FL,167500,,111100,175000,254600,
32667,29.513704,-82.304844,Micanopy,Alachua,Gainesville,FL,229200,,127000,242700,356700,
32669,29.632156,-82.589919,Newberry,Alachua,Gainesville,FL,190100,,131600,186600,327600,430000
32680,29.542562,-83.13231,Old Town,Dixie,,FL,86500,,,,,
32686,29.355545,-82.275017,Reddick,Marion,Ocala,FL,230900,,91100,241600,339600,
32693,29.626478,-82.785309,Trenton,Gilchrist,Gainesville,FL,129300,,82000,132800,,
32694,29.807872,-82.144393,Waldo,Alachua,Gainesville,FL,145100,,84600,155900,,
32701,28.665648,-81.370302,Altamonte Springs,Seminole,Orlando,FL,154900,,83700,191000,273500,
32702,29.044191,-81.627474,Altoona,Lake,Orlando,FL,150500,,,236500,,
32703,28.671439,-81.553055,Apopka,Orange,Orlando,FL,180800,,92900,175600,235000,315100
32707,28.663959,-81.315021,Casselberry,Seminole,Orlando,FL,198000,,137300,199700,251200,
32708,28.687105,-81.273445,Winter Springs,Seminole,Orlando,FL,247100,,133900,215900,329000,465900
32709,28.477586,-80.97676,Christmas,Orange,Orlando,FL,243400,,,240200,,
32712,28.748602,-81.48014,Apopka,Orange,Orlando,FL,245800,,117300,213500,284800,344600
32713,28.88373,-81.325287,Debary,Volusia,Daytona Beach,FL,212300,,121800,215900,276900,326000
32714,28.662553,-81.411702,Altamonte Springs,Seminole,Orlando,FL,174500,76400,92100,182000,264600,
32720,29.003383,-81.368584,Deland,Volusia,Daytona Beach,FL,165800,93600,111400,176200,243900,294800
32724,29.057205,-81.225576,Deland,Volusia,Daytona Beach,FL,169700,,101900,171800,259700,321400
32725,28.886189,-81.251417,Deltona,Volusia,Daytona Beach,FL,146100,,105900,151900,188000,232500
32726,28.855051,-81.678843,Eustis,Lake,Orlando,FL,145700,,108000,172800,214500,
32730,28.654162,-81.343713,Casselberry,Seminole,Orlando,FL,172700,,,195900,,
32732,28.751037,-81.102119,Geneva,Seminole,Orlando,FL,307300,,,274200,,
32735,28.89042,-81.739041,Grand Island,Lake,Orlando,FL,174300,,,170600,228300,
32736,28.91665,-81.489277,Eustis,Lake,Orlando,FL,272000,,208800,262300,301200,407700
32738,28.905193,-81.184537,Deltona,Volusia,Daytona Beach,FL,148400,,110400,147100,183500,224600
32744,28.988477,-81.219379,Lake Helen,Volusia,Daytona Beach,FL,146600,,115500,151000,233300,
32746,28.771236,-81.35466,Lake Mary,Seminole,Orlando,FL,276200,,134600,237900,364700,600700
32750,28.708784,-81.350801,Longwood,Seminole,Orlando,FL,231700,,135100,214200,284700,
32751,28.6304,-81.365046,Maitland,Orange,Orlando,FL,273000,90300,129700,255700,435000,575500
32754,28.687109,-80.919193,Mims,Brevard,Melbourne,FL,212400,,94000,208600,321200,
32757,28.773053,-81.638118,Mount Dora,Lake,Orlando,FL,199800,,165000,219900,281200,409700
32759,28.825537,-80.902691,Oak Hill,Volusia,Daytona Beach,FL,162500,,,173800,,
32763,28.941297,-81.296816,Orange City,Volusia,Daytona Beach,FL,137100,,112500,141700,210900,
32765,28.663876,-81.196278,Oviedo,Seminole,Orlando,FL,278400,,127400,233400,322700,441200
32766,28.647702,-81.044726,Oviedo,Seminole,Orlando,FL,349900,,,240300,380700,475300
32767,29.026591,-81.534474,Paisley,Lake,Orlando,FL,159900,,,,,
32771,28.813571,-81.324958,Sanford,Seminole,Orlando,FL,194700,,132700,190500,304500,457200
32773,28.754849,-81.246937,Sanford,Seminole,Orlando,FL,159500,,115800,164800,226300,
32776,28.820155,-81.508894,Sorrento,Lake,Orlando,FL,225800,,148500,215800,321600,498300
32778,28.773373,-81.730074,Tavares,Lake,Orlando,FL,170000,,143500,175800,240400,
32779,28.727263,-81.414779,Longwood,Seminole,Orlando,FL,315900,,120300,254400,371300,685100
32780,28.533319,-80.792029,Titusville,Brevard,Melbourne,FL,134900,,83600,157100,256200,365400
32784,28.974319,-81.716779,Umatilla,Lake,Orlando,FL,149300,,122200,177000,369600,
32789,28.599188,-81.352273,Winter Park,Orange,Orlando,FL,395100,124100,221900,380500,774400,1227000
32792,28.610096,-81.298342,Goldenrod,Seminole,Orlando,FL,220400,70300,98800,230100,314000,374300
32796,28.625287,-80.845853,Titusville,Brevard,Melbourne,FL,132900,,80400,133100,234700,
32798,28.723731,-81.58772,Zellwood,Orange,Orlando,FL,95700,,87400,153300,,
32801,28.541774,-81.374351,Orlando,Orange,Orlando,FL,260200,,304200,379600,475800,626300
32803,28.555829,-81.346291,Orlando,Orange,Orlando,FL,271900,,226800,295400,390100,549100
32804,28.57829,-81.396428,Orlando,Orange,Orlando,FL,294300,110600,249300,314000,498300,682200
32805,28.52938,-81.403667,Orlando,Orange,Orlando,FL,91200,,67500,97700,145500,182700
32806,28.511789,-81.360438,Orlando,Orange,Orlando,FL,251300,,178900,249000,332100,481400
32807,28.554337,-81.29948,Orlando,Orange,Orlando,FL,161600,,113000,165900,194400,211400
32808,28.58011,-81.4443,Pine Hills,Orange,Orlando,FL,107000,,68800,108000,137600,173400
32809,28.462146,-81.385959,Sky Lake,Orange,Orlando,FL,146500,,81400,157000,182500,
32810,28.625101,-81.42769,Lockhart,Orange,Orlando,FL,160100,,98200,161100,195100,244600
32811,28.521568,-81.447421,Orlando,Orange,Orlando,FL,90700,,,93300,108300,138500
32812,28.483991,-81.322838,Orlando,Orange,Orlando,FL,228800,61200,118000,226900,293000,356100
32814,28.572584,-81.322358,Orlando,Orange,Orlando,FL,426600,,320500,419400,681400,1054400
32817,28.591012,-81.243652,Orlando,Orange,Orlando,FL,219800,,129900,207100,256800,344900
32818,28.586751,-81.486895,Pine Hills,Orange,Orlando,FL,182800,,105400,176400,201400,197600
32819,28.453375,-81.472395,Doctor Phillips,Orange,Orlando,FL,283600,,187600,265900,366200,683500
32820,28.576844,-81.139725,Bithlo,Orange,Orlando,FL,284400,,,226100,294300,367000
32821,28.381999,-81.479599,Williamsburg,Orange,Orlando,FL,179500,99200,170100,222000,298900,
32822,28.489898,-81.290154,Orlando,Orange,Orlando,FL,146900,63900,83800,171700,190800,
32824,28.384164,-81.33304,Orlando,Orange,Orlando,FL,220400,,133000,195900,250100,303300
32825,28.518028,-81.229003,Orlando,Orange,Orlando,FL,213500,,133200,202200,260200,331000
32826,28.579737,-81.188811,Orlando,Orange,Orlando,FL,201700,,116500,188700,240200,314600
32827,28.415581,-81.29899,Orlando,Orange,Orlando,FL,318200,,,285900,398600,560500
32828,28.529031,-81.166578,Orlando,Orange,Orlando,FL,278500,,183200,232700,305600,347100
32829,28.484569,-81.246089,Orlando,Orange,Orlando,FL,231900,,134100,200700,270500,327700
32832,28.40318,-81.191537,Orlando,Orange,Orlando,FL,302000,,164800,248700,331800,385900
32833,28.494294,-81.083265,Wedgefield,Orange,Orlando,FL,276200,,,240100,321500,446700
32835,28.51873,-81.486227,Orlando,Orange,Orlando,FL,182000,,112700,189300,342200,491600
32836,28.407659,-81.519798,Doctor Phillips,Orange,Orlando,FL,415800,,277900,352000,443300,716700
32837,28.379425,-81.429129,Orlando,Orange,Orlando,FL,235800,114500,,219900,284100,350600
32839,28.488069,-81.407208,Orlando,Orange,Orlando,FL,120000,,84600,145400,187200,379500
32901,28.079399,-80.623617,Melbourne,Brevard,Melbourne,FL,148300,,101800,165700,226700,
32903,28.104536,-80.593357,Melbourne,Brevard,Melbourne,FL,345000,,228000,332900,481400,829400
32904,28.066492,-80.678444,West Melbourne,Brevard,Melbourne,FL,227900,,117600,225000,279700,349900
32905,28.031366,-80.600414,Palm Bay,Brevard,Melbourne,FL,124200,,87200,134100,228300,
32907,28.020804,-80.681247,Palm Bay,Brevard,Melbourne,FL,163500,,119100,160800,200900,
32908,27.956344,-80.698949,Palm Bay,Brevard,Melbourne,FL,166100,,115300,162000,212600,
32909,27.919258,-80.644232,Palm Bay,Brevard,Melbourne,FL,164800,,105300,162500,229100,329400
32920,28.396235,-80.61505,Cape Canaveral,Brevard,Melbourne,FL,205200,,190300,268100,,
32922,28.372999,-80.742906,Cocoa,Brevard,Melbourne,FL,71400,,60100,77700,193200,
32926,28.388697,-80.818152,Cocoa,Brevard,Melbourne,FL,177400,,78300,181600,285700,
32927,28.457716,-80.812289,Cocoa,Brevard,Melbourne,FL,159400,,110600,159200,217500,
32931,28.323196,-80.623102,Cocoa Beach,Brevard,Melbourne,FL,296700,129800,229100,404200,569500,
32934,28.135322,-80.713049,Melbourne,Brevard,Melbourne,FL,296100,,164400,243200,371500,517100
32935,28.145509,-80.649958,Melbourne,Brevard,Melbourne,FL,147100,56800,125200,158400,232500,
32937,28.178766,-80.60177,Satellite Beach,Brevard,Melbourne,FL,306700,,209200,294000,476600,1079100
32940,28.19912,-80.781941,Rockledge,Brevard,Melbourne,FL,270000,91300,175900,255900,363100,472800
32948,27.888805,-80.733582,Fellsmere,Indian River,Vero Beach,FL,162100,,124100,181400,,
32949,27.90984,-80.560449,Grant-Valkaria,Brevard,Melbourne,FL,375700,,,357700,423100,
32950,27.980573,-80.569593,Malabar,Brevard,Melbourne,FL,307000,,218400,284700,376800,
32951,27.947247,-80.50461,Melbourne Beach,Brevard,Melbourne,FL,362800,,235500,377000,574600,984300
32952,28.31093,-80.660577,Merritt Island,Brevard,Melbourne,FL,272300,,127900,239200,409900,733500
32953,28.441679,-80.702628,Merritt Island,Brevard,Melbourne,FL,266900,,118300,257400,390700,486300
32955,28.296697,-80.725043,Rockledge,Brevard,Melbourne,FL,218100,,118500,210400,320700,441200
32958,27.794384,-80.49146,Sebastian,Indian River,Vero Beach,FL,189800,,141500,207400,246700,262200
32960,27.641533,-80.402619,Vero Beach,Indian River,Vero Beach,FL,141600,84100,113100,191700,239500,
32962,27.587819,-80.382865,Vero Beach,Indian River,Vero Beach,FL,132300,52900,97700,163200,278100,292700
32963,27.718239,-80.393276,Vero Beach,Indian River,Vero Beach,FL,569900,229200,369500,652800,1573000,2971000
32966,27.683533,-80.707717,Vero Beach,Indian River,Vero Beach,FL,188800,,121100,227200,304600,
32967,27.715491,-80.454288,Vero Beach,Indian River,Vero Beach,FL,203900,94100,139000,214700,330300,300400
32968,27.584207,-80.472479,Vero Beach,Indian River,Vero Beach,FL,245600,,127500,248100,330500,375200
33004,26.057838,-80.137801,Dania Beach,Broward,Miami-Fort Lauderdale,FL,174700,108500,162900,318100,318800,
33009,25.985129,-80.147261,Hallandale,Broward,Miami-Fort Lauderdale,FL,201000,148200,227100,356700,468400,
33010,25.833202,-80.27872,Hialeah,Miami-Dade,Miami-Fort Lauderdale,FL,264800,,245200,275100,293700,319700
33012,25.866106,-80.301115,Hialeah,Miami-Dade,Miami-Fort Lauderdale,FL,203700,109000,139900,287100,332600,354600
33013,25.86219,-80.269677,Hialeah,Miami-Dade,Miami-Fort Lauderdale,FL,282800,,259500,283000,299400,325800
33014,25.9031,-80.302654,Hialeah,Miami-Dade,Miami-Fort Lauderdale,FL,224700,119700,175400,291600,388300,505900
33015,25.940565,-80.31818,Country Club,Miami-Dade,Miami-Fort Lauderdale,FL,227200,,167500,287400,346300,428100
33016,25.896066,-80.33314,Hialeah,Miami-Dade,Miami-Fort Lauderdale,FL,158700,,142200,247900,526000,646900
33018,25.917734,-80.384416,Hialeah,Miami-Dade,Miami-Fort Lauderdale,FL,284300,,167900,285300,396100,
33019,26.027459,-80.120219,Hollywood,Broward,Miami-Fort Lauderdale,FL,363700,244600,379400,624700,740600,1751900
33020,26.019191,-80.152944,Hollywood,Broward,Miami-Fort Lauderdale,FL,197300,81300,203600,268600,310400,
33021,26.02313,-80.186539,Hollywood,Broward,Miami-Fort Lauderdale,FL,259000,82300,174000,342400,441300,689800
33023,25.9892,-80.217067,Miramar,Broward,Miami-Fort Lauderdale,FL,216000,,189900,242700,260700,
33024,26.027148,-80.244713,Pembroke Pines,Broward,Miami-Fort Lauderdale,FL,245100,,206500,254100,353600,689100
33025,25.98821,-80.281374,Miramar,Broward,Miami-Fort Lauderdale,FL,209500,135500,157700,258000,338000,
33026,26.026198,-80.295994,Pembroke Pines,Broward,Miami-Fort Lauderdale,FL,247100,90700,174700,273700,432800,539700
33027,25.988101,-80.340444,Miramar,Broward,Miami-Fort Lauderdale,FL,308200,81300,124500,326500,411700,476600
33028,26.021034,-80.340397,Pembroke Pines,Broward,Miami-Fort Lauderdale,FL,392900,,276100,347700,423800,526800
33029,25.974621,-80.420075,Pembroke Pines,Broward,Miami-Fort Lauderdale,FL,404700,,290800,359300,420800,563100
33030,25.485147,-80.510882,Homestead,Miami-Dade,Miami-Fort Lauderdale,FL,200500,,159100,195300,274300,456800
33031,25.524982,-80.500875,Homestead,Miami-Dade,Miami-Fort Lauderdale,FL,404200,,361900,382000,429200,609100
33032,25.531517,-80.3908,Princeton,Miami-Dade,Miami-Fort Lauderdale,FL,222900,,176100,216200,237100,299900
33033,25.481199,-80.414925,Homestead,Miami-Dade,Miami-Fort Lauderdale,FL,196100,,144600,193400,230200,284100
33034,25.274332,-80.632552,Florida City,Miami-Dade,Miami-Fort Lauderdale,FL,137700,,90500,137600,162200,
33035,25.409275,-80.384155,Homestead,Miami-Dade,Miami-Fort Lauderdale,FL,128900,,101900,131500,256000,
33036,24.893835,-80.710993,Islamorada,Monroe,Key West,FL,746100,390700,663700,1016500,1559800,
33037,25.228322,-80.395451,Key Largo,Monroe,Key West,FL,587700,317200,412700,758700,1898000,2885900
33040,24.560908,-81.889478,Key West,Monroe,Key West,FL,599000,522100,546900,696000,1194100,2313800
33042,24.682083,-81.510666,Summerland Key,Monroe,Key West,FL,566900,416400,522900,659600,1006100,
33043,24.725861,-81.329949,Big Pine Key,Monroe,Key West,FL,414100,,401200,497200,,
33050,24.747487,-81.010326,Marathon,Monroe,Key West,FL,488800,279400,451100,730000,1072800,
33051,24.723406,-81.021647,Key Colony Beach,Monroe,Key West,FL,536300,,520500,754300,,
33055,25.948468,-80.278855,Miami Gardens,Miami-Dade,Miami-Fort Lauderdale,FL,239900,,150800,241200,243600,276100
33056,25.948877,-80.243582,Miami Gardens,Miami-Dade,Miami-Fort Lauderdale,FL,218600,,163300,218500,228400,258000
33060,26.234776,-80.120591,Pompano Beach,Broward,Miami-Fort Lauderdale,FL,216400,88100,163500,335000,343000,
33062,26.241077,-80.091233,Pompano Beach,Broward,Miami-Fort Lauderdale,FL,333300,173400,332800,628400,829400,
33063,26.251909,-80.208929,Margate,Broward,Miami-Fort Lauderdale,FL,162900,50900,106300,266500,324500,
33064,26.278502,-80.1153,Pompano Beach,Broward,Miami-Fort Lauderdale,FL,178800,71400,146000,221800,478700,1875400
33065,26.274498,-80.2604,Coral Springs,Broward,Miami-Fort Lauderdale,FL,193100,70800,100900,285500,356200,398300
33066,26.252615,-80.170374,Coconut Creek,Broward,Miami-Fort Lauderdale,FL,121600,56500,108800,193300,315300,
33067,26.305788,-80.223371,Coral Springs,Broward,Miami-Fort Lauderdale,FL,424400,,,362200,437000,757500
33068,26.215954,-80.217951,North Lauderdale,Broward,Miami-Fort Lauderdale,FL,181500,70500,140000,205200,241500,
33069,26.23583,-80.1571,Pompano Beach,Broward,Miami-Fort Lauderdale,FL,147700,95200,130200,181900,274200,
33070,25.017205,-80.518498,Tavernier,Monroe,Key West,FL,523900,311100,488800,726700,1098300,
33071,26.244602,-80.265312,Coral Springs,Broward,Miami-Fort Lauderdale,FL,366300,,,290200,407300,564600
33073,26.29824,-80.181415,Coconut Creek,Broward,Miami-Fort Lauderdale,FL,329300,,152400,320300,375600,
33076,26.315322,-80.277978,Coral Springs,Broward,Miami-Fort Lauderdale,FL,464200,,155900,351900,456700,615000
33125,25.783849,-80.23609,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,246700,,229900,277000,308600,
33126,25.7794,-80.299475,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,172700,127600,165500,269500,295100,
33127,25.813175,-80.205808,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,176100,,158900,182600,215700,
33129,25.750167,-80.190028,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,467900,280000,483700,704400,969400,1717400
33130,25.768524,-80.203359,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,268000,,356300,416000,,
33131,25.766206,-80.182897,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,396800,297600,471500,915500,,
33132,25.77789,-80.176165,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,363300,300100,514200,901700,,
33133,25.728662,-80.239996,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,584100,226800,457500,774200,1334400,2469500
33134,25.753332,-80.270379,Coral Gables,Miami-Dade,Miami-Fort Lauderdale,FL,459300,222500,375100,596000,916900,1491200
33135,25.766544,-80.235095,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,257100,122500,,304300,360900,
33136,25.787182,-80.204722,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,173000,,209900,,,
33137,25.816281,-80.171528,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,328900,256400,412100,809200,1169500,2108500
33138,25.853764,-80.178006,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,445900,,330600,614700,878300,1299000
33139,25.779808,-80.1532,Miami Beach,Miami-Dade,Miami-Fort Lauderdale,FL,366300,277400,674800,,,
33140,25.819714,-80.133711,Miami Beach,Miami-Dade,Miami-Fort Lauderdale,FL,469700,358800,575300,1251400,1663600,3540500
33141,25.851854,-80.138726,Miami Beach,Miami-Dade,Miami-Fort Lauderdale,FL,265800,182600,327500,845800,1716500,3693000
33142,25.812043,-80.238614,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,143100,105000,128300,162500,180300,
33143,25.703032,-80.297375,Glenvar Heights,Miami-Dade,Miami-Fort Lauderdale,FL,465300,141600,237700,585900,974000,2468500
33144,25.763458,-80.312667,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,316900,128800,286900,332200,363400,418500
33145,25.753132,-80.234427,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,376700,221400,357100,413900,459500,530100
33146,25.72085,-80.272571,Coral Gables,Miami-Dade,Miami-Fort Lauderdale,FL,902100,206500,448700,898100,1246600,1931100
33147,25.851225,-80.238166,West Little River,Miami-Dade,Miami-Fort Lauderdale,FL,169900,125500,146000,180700,212900,232700
33149,25.719513,-80.168541,Key Biscayne,Miami-Dade,Miami-Fort Lauderdale,FL,1123100,411000,876400,1999700,2891500,3686100
33150,25.85219,-80.207174,Miami,Miami-Dade,Miami-Fort Lauderdale,FL,165300,,149200,202300,201400,
33154,25.883337,-80.131831,Bal Harbour,Miami-Dade,Miami-Fort Lauderdale,FL,671500,294700,684900,1177300,2112800,4231200
33155,25.736887,-80.310768,Coral Terrace,Miami-Dade,Miami-Fort Lauderdale,FL,357600,,325300,363300,412300,497200
33156,25.668203,-80.29701,Pinecrest,Miami-Dade,Miami-Fort Lauderdale,FL,753400,162100,245400,642100,1015900,2011600
33157,25.606126,-80.343496,Village of Palmetto Bay,Miami-Dade,Miami-Fort Lauderdale,FL,292200,97400,135100,285200,424300,629000
33158,25.63884,-80.311316,Village of Palmetto Bay,Miami-Dade,Miami-Fort Lauderdale,FL,640200,,,590200,642800,787300
33160,25.933997,-80.135801,Sunny Isles Beach,Miami-Dade,Miami-Fort Lauderdale,FL,336900,177700,346900,1093700,2219200,3384400
